Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1980","1980","1000 ha","2445","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1981","1981","1000 ha","2468","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1982","1982","1000 ha","2445","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1983","1983","1000 ha","2434","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1984","1984","1000 ha","2458","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1985","1985","1000 ha","2497","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1986","1986","1000 ha","2567","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1987","1987","1000 ha","2547","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1988","1988","1000 ha","2581","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1989","1989","1000 ha","2571","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1990","1990","1000 ha","2648","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1991","1991","1000 ha","2643","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1992","1992","1000 ha","2945","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1993","1993","1000 ha","3000","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1994","1994","1000 ha","3000","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1995","1995","1000 ha","3283","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1996","1996","1000 ha","3176","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1997","1997","1000 ha","3244","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1998","1998","1000 ha","3259","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","1999","1999","1000 ha","3289","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2000","2000","1000 ha","3291","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2001","2001","1000 ha","3338","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2002","2002","1000 ha","3422","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2003","2003","1000 ha","3402","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2004","2004","1000 ha","3471","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2005","2005","1000 ha","3516","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2006","2006","1000 ha","3526","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2007","2007","1000 ha","3531","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2008","2008","1000 ha","3535","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2009","2009","1000 ha","3682","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2010","2010","1000 ha","3664","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2011","2011","1000 ha","3613","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2012","2012","1000 ha","3696","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2013","2013","1000 ha","3724","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2014","2014","1000 ha","3708","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2015","2015","1000 ha","3782","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2016","2016","1000 ha","3726","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2017","2017","1000 ha","3823","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2018","2018","1000 ha","3823","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6690","Land area equipped for irrigation","2019","2019","1000 ha","3823","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2005","2005","1000 ha","24.6","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2006","2006","1000 ha","14.2","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2007","2007","1000 ha","19.2","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","40","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2009","2009","1000 ha","56","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","82","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","82","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","82","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","85.8","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","85.8","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","85.8","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","105.91","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2017","2017","1000 ha","105.91","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2018","2018","1000 ha","116","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6671","Agriculture area under organic agric.","2019","2019","1000 ha","116","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6672","Agriculture area certified organic","2019","2019","1000 ha","116","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1990","1990","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1991","1991","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1992","1992","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1993","1993","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1994","1994","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1995","1995","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1996","1996","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1997","1997","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1998","1998","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","1999","1999","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2000","2000","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2001","2001","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2002","2002","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2003","2003","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2004","2004","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2005","2005","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2006","2006","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2007","2007","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2008","2008","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2009","2009","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2010","2010","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2011","2011","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2012","2012","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2013","2013","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2014","2014","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2015","2015","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2016","2016","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","59","Egypt","5110","Area","6714","Primary Forest","2017","2017","1000 ha","0","Fm","Manual Estimation"
